ID,Date,Timestamp,Elog ID,Meter ID,Parameter ID,Elog Name,Meter Name,Parameter,Value,Unit,From
3400818,"01/02/2023, 10:00:00 pm",1675260000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,132,kW,METER
3400819,"01/02/2023, 10:30:00 pm",1675261800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,112,kW,METER
3400820,"01/02/2023, 11:00:00 pm",1675263600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,112,kW,METER
3400821,"01/02/2023, 11:30:00 pm",1675265400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,112,kW,METER
3400822,"02/02/2023, 12:00:00 am",1675267200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,96,kW,METER
3400823,"02/02/2023, 12:30:00 am",1675269000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,88,kW,METER
3400824,"02/02/2023, 1:00:00 am",1675270800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,92,kW,METER
3400825,"02/02/2023, 1:30:00 am",1675272600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,76,kW,METER
3400826,"02/02/2023, 2:00:00 am",1675274400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,64,kW,METER
3400827,"02/02/2023, 2:30:00 am",1675276200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,64,kW,METER
3400828,"02/02/2023, 3:00:00 am",1675278000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,68,kW,METER
3400829,"02/02/2023, 3:30:00 am",1675279800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,80,kW,METER
3400830,"02/02/2023, 4:00:00 am",1675281600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,84,kW,METER
3400831,"02/02/2023, 4:30:00 am",1675283400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,84,kW,METER
3400832,"02/02/2023, 5:00:00 am",1675285200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,100,kW,METER
3400833,"02/02/2023, 5:30:00 am",1675287000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,100,kW,METER
3400834,"02/02/2023, 6:00:00 am",1675288800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,128,kW,METER
3400835,"02/02/2023, 6:30:00 am",1675290600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,148,kW,METER
3400836,"02/02/2023, 7:00:00 am",1675292400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,148,kW,METER
3400837,"02/02/2023, 7:30:00 am",1675294200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,152,kW,METER
3400838,"02/02/2023, 8:00:00 am",1675296000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,172,kW,METER
3400839,"02/02/2023, 8:30:00 am",1675297800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,220,kW,METER
3400840,"02/02/2023, 9:00:00 am",1675299600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,200,kW,METER
